timestamp,gpu_util_pct,vram_used_mib,vram_total_mib,vram_pct,cpu_pct,ram_used_mib,ram_total_mib,ram_pct,gpu_temp_c
2026-05-21 15:30:03,0.0,4,24576,0.0,0.0,544,257046,0.2,36
2026-05-21 15:30:27,0.0,4,24576,0.0,1449.8,13789,257046,5.4,36
2026-05-21 15:30:37,0.0,4,24576,0.0,92.4,14360,257046,5.6,36
2026-05-21 15:30:47,0.0,235,24576,1.0,105.3,15135,257046,5.9,36
2026-05-21 15:30:57,0.0,739,24576,3.0,175.6,16501,257046,6.4,36
2026-05-21 15:31:07,99.0,5342,24576,21.7,574.0,23878,257046,9.3,43
2026-05-21 15:31:17,100.0,5918,24576,24.1,787.2,25727,257046,10.0,46
2026-05-21 15:31:27,100.0,5918,24576,24.1,824.5,25732,257046,10.0,49
2026-05-21 15:31:38,100.0,5918,24576,24.1,819.8,25735,257046,10.0,50
2026-05-21 15:31:48,100.0,5918,24576,24.1,818.4,25734,257046,10.0,52
2026-05-21 15:31:58,100.0,5918,24576,24.1,819.0,25734,257046,10.0,54
2026-05-21 15:32:08,100.0,5918,24576,24.1,823.8,25734,257046,10.0,55
2026-05-21 15:32:18,100.0,5918,24576,24.1,87.1,25891,257046,10.1,57
2026-05-21 15:32:28,100.0,6290,24576,25.6,24.5,26048,257046,10.1,58
2026-05-21 15:32:38,100.0,6370,24576,25.9,4.7,26201,257046,10.2,59
2026-05-21 15:32:48,100.0,6370,24576,25.9,815.8,26205,257046,10.2,60
2026-05-21 15:32:58,99.0,6370,24576,25.9,813.0,26204,257046,10.2,61
2026-05-21 15:33:08,100.0,6370,24576,25.9,-105.3,26367,257046,10.3,61
2026-05-21 15:33:19,100.0,6370,24576,25.9,812.8,26369,257046,10.3,62
2026-05-21 15:33:29,100.0,6370,24576,25.9,816.5,26369,257046,10.3,63
2026-05-21 15:33:39,100.0,6370,24576,25.9,25.5,26373,257046,10.3,63
2026-05-21 15:33:49,99.0,6370,24576,25.9,810.7,26373,257046,10.3,64
2026-05-21 15:33:59,97.0,6370,24576,25.9,-944.3,26382,257046,10.3,64
2026-05-21 15:34:09,99.0,6370,24576,25.9,823.2,26382,257046,10.3,65
2026-05-21 15:34:19,99.0,6370,24576,25.9,810.0,26382,257046,10.3,65
2026-05-21 15:34:29,100.0,6370,24576,25.9,811.6,26382,257046,10.3,66
2026-05-21 15:34:39,100.0,6696,24576,27.2,-127.8,26550,257046,10.3,66
2026-05-21 15:34:49,99.0,6696,24576,27.2,41.2,25276,257046,9.8,66
2026-05-21 15:35:00,100.0,6696,24576,27.2,826.5,26551,257046,10.3,67
2026-05-21 15:35:10,100.0,6696,24576,27.2,-86.4,26561,257046,10.3,67
2026-05-21 15:35:20,100.0,6696,24576,27.2,12.2,26548,257046,10.3,67
2026-05-21 15:35:30,98.0,4322,24576,17.6,-916.5,24526,257046,9.5,67
2026-05-21 15:35:40,100.0,5162,24576,21.0,788.3,26359,257046,10.3,67
2026-05-21 15:35:50,99.0,5162,24576,21.0,872.1,26360,257046,10.3,67
2026-05-21 15:36:00,100.0,5162,24576,21.0,867.3,26359,257046,10.3,68
2026-05-21 15:36:10,100.0,5162,24576,21.0,136.3,26360,257046,10.3,68
2026-05-21 15:36:20,99.0,5162,24576,21.0,861.9,26360,257046,10.3,68
2026-05-21 15:36:31,100.0,5162,24576,21.0,865.8,26359,257046,10.3,68
2026-05-21 15:36:41,100.0,5162,24576,21.0,83.5,26347,257046,10.3,68
2026-05-21 15:36:51,100.0,5162,24576,21.0,857.2,26359,257046,10.3,68
2026-05-21 15:37:01,100.0,5162,24576,21.0,875.8,26359,257046,10.3,68
2026-05-21 15:37:11,96.0,3966,24576,16.1,-3725.5,23988,257046,9.3,68
2026-05-21 15:37:21,99.0,4496,24576,18.3,-819.7,26354,257046,10.3,68
2026-05-21 15:37:31,99.0,4496,24576,18.3,842.2,26355,257046,10.3,68
2026-05-21 15:37:41,99.0,4496,24576,18.3,-34.2,26364,257046,10.3,67
2026-05-21 15:37:51,99.0,4496,24576,18.3,838.7,26364,257046,10.3,67
2026-05-21 15:38:01,99.0,4496,24576,18.3,836.8,26364,257046,10.3,67
2026-05-21 15:38:12,98.0,4496,24576,18.3,-7.9,26365,257046,10.3,67
2026-05-21 15:38:22,99.0,4496,24576,18.3,838.1,26364,257046,10.3,67
2026-05-21 15:38:32,99.0,4496,24576,18.3,837.7,26364,257046,10.3,67
2026-05-21 15:38:42,99.0,4496,24576,18.3,39.4,26370,257046,10.3,67
2026-05-21 15:38:52,95.0,4496,24576,18.3,-92.9,26361,257046,10.3,66
2026-05-21 15:39:02,98.0,4496,24576,18.3,823.6,26375,257046,10.3,66
2026-05-21 15:39:12,97.0,4560,24576,18.6,-211.4,26540,257046,10.3,66
2026-05-21 15:39:22,99.0,4560,24576,18.6,837.7,26539,257046,10.3,66
2026-05-21 15:39:32,93.0,4560,24576,18.6,-17.5,26529,257046,10.3,66
2026-05-21 15:39:42,99.0,4560,24576,18.6,824.3,26540,257046,10.3,66
2026-05-21 15:39:52,99.0,4560,24576,18.6,832.7,26539,257046,10.3,66
2026-05-21 15:40:03,60.0,2916,24576,11.9,-6149.4,24402,257046,9.5,64
2026-05-21 15:40:13,89.0,5542,24576,22.6,717.5,26255,257046,10.2,64
2026-05-21 15:40:23,81.0,5542,24576,22.6,767.8,26255,257046,10.2,63
2026-05-21 15:40:33,55.0,4702,24576,19.1,-2450.2,24150,257046,9.4,61
2026-05-21 15:40:43,86.0,6404,24576,26.1,717.6,26047,257046,10.1,62
2026-05-21 15:40:53,77.0,6404,24576,26.1,-266.7,26055,257046,10.1,62
2026-05-21 15:41:03,83.0,6404,24576,26.1,-82.3,26057,257046,10.1,61
2026-05-21 15:41:13,83.0,6404,24576,26.1,764.3,26056,257046,10.1,61
2026-05-21 15:41:23,75.0,6404,24576,26.1,-19.1,26056,257046,10.1,61
2026-05-21 15:41:34,90.0,7162,24576,29.1,-86.9,24983,257046,9.7,62
2026-05-21 15:41:44,76.0,7162,24576,29.1,776.3,26179,257046,10.2,61
2026-05-21 15:41:54,84.0,7162,24576,29.1,774.0,26179,257046,10.2,61
2026-05-21 15:42:04,83.0,7618,24576,31.0,-30.2,26306,257046,10.2,61
2026-05-21 15:42:14,84.0,7618,24576,31.0,768.2,26306,257046,10.2,60
2026-05-21 15:42:24,76.0,7618,24576,31.0,-87.0,26307,257046,10.2,60
2026-05-21 15:42:34,70.0,7024,24576,28.6,-2109.7,23902,257046,9.3,60
2026-05-21 15:42:44,73.0,8794,24576,35.8,-89.9,26117,257046,10.2,60
2026-05-21 15:42:54,92.0,8794,24576,35.8,820.8,26120,257046,10.2,61
2026-05-21 15:43:04,98.0,8794,24576,35.8,-93.3,26113,257046,10.2,62
2026-05-21 15:43:14,93.0,8794,24576,35.8,801.1,26128,257046,10.2,61
2026-05-21 15:43:25,94.0,8794,24576,35.8,-42.3,26138,257046,10.2,61
2026-05-21 15:43:35,96.0,8794,24576,35.8,815.3,26138,257046,10.2,61
2026-05-21 15:43:45,96.0,8794,24576,35.8,808.5,26138,257046,10.2,61
