prototype,feature,value,count,topk_size,topk_freq,global_freq,lift,score,selected
0,colour_group_name,White,14,20,0.7,0.16666666666666666,4.2,4.2,True
0,product_type_name,Bottom,17,20,0.85,0.25,3.4,3.4,True
0,department_name,Shoe,9,20,0.45,0.2,2.25,2.25,True
0,section_name,Mens,14,20,0.7,0.3333333333333333,2.1,2.1,False
0,graphical_appearance_name,Stripe,14,20,0.7,0.3333333333333333,2.1,2.1,False
0,colour_group_name,Blue,5,20,0.25,0.16666666666666666,1.5,1.5,False
0,department_name,Jersey,5,20,0.25,0.2,1.25,1.25,False
0,section_name,Womens,6,20,0.3,0.3333333333333333,0.9,0.9,False
0,graphical_appearance_name,Solid,6,20,0.3,0.3333333333333333,0.9,0.9,False
0,department_name,Blouse,3,20,0.15,0.2,0.7499999999999999,0.7499999999999999,False
0,department_name,Knitwear,2,20,0.1,0.2,0.5,0.5,False
0,product_type_name,Sneaker,2,20,0.1,0.25,0.4,0.4,False
0,colour_group_name,Black,1,20,0.05,0.16666666666666666,0.30000000000000004,0.30000000000000004,False
0,department_name,Trouser,1,20,0.05,0.2,0.25,0.25,False
0,product_type_name,Top,1,20,0.05,0.25,0.2,0.2,False
1,colour_group_name,Beige,15,20,0.75,0.16666666666666666,4.5,4.5,True
1,product_type_name,Sneaker,18,20,0.9,0.25,3.6,3.6,True
1,section_name,Divided,16,20,0.8,0.3333333333333333,2.4000000000000004,2.4000000000000004,False
1,graphical_appearance_name,All over pattern,16,20,0.8,0.3333333333333333,2.4000000000000004,2.4000000000000004,True
1,department_name,Shoe,8,20,0.4,0.2,2.0,2.0,False
1,colour_group_name,Blue,3,20,0.15,0.16666666666666666,0.9,0.9,False
1,department_name,Knitwear,3,20,0.15,0.2,0.7499999999999999,0.7499999999999999,False
1,department_name,Trouser,3,20,0.15,0.2,0.7499999999999999,0.7499999999999999,False
1,department_name,Jersey,3,20,0.15,0.2,0.7499999999999999,0.7499999999999999,False
1,department_name,Blouse,3,20,0.15,0.2,0.7499999999999999,0.7499999999999999,False
1,section_name,Womens,3,20,0.15,0.3333333333333333,0.45,0.45,False
1,graphical_appearance_name,Solid,3,20,0.15,0.3333333333333333,0.45,0.45,False
1,colour_group_name,White,1,20,0.05,0.16666666666666666,0.30000000000000004,0.30000000000000004,False
1,colour_group_name,Red,1,20,0.05,0.16666666666666666,0.30000000000000004,0.30000000000000004,False
1,product_type_name,Bottom,1,20,0.05,0.25,0.2,0.2,False
1,product_type_name,Dress,1,20,0.05,0.25,0.2,0.2,False
1,section_name,Mens,1,20,0.05,0.3333333333333333,0.15000000000000002,0.15000000000000002,False
1,graphical_appearance_name,Stripe,1,20,0.05,0.3333333333333333,0.15000000000000002,0.15000000000000002,False
2,product_type_name,Bottom,15,20,0.75,0.25,3.0,3.0,True
2,colour_group_name,Blue,10,20,0.5,0.16666666666666666,3.0,3.0,True
2,department_name,Jersey,12,20,0.6,0.2,2.9999999999999996,2.9999999999999996,True
2,section_name,Womens,15,20,0.75,0.3333333333333333,2.25,2.25,False
2,graphical_appearance_name,Solid,15,20,0.75,0.3333333333333333,2.25,2.25,False
2,colour_group_name,White,5,20,0.25,0.16666666666666666,1.5,1.5,False
2,colour_group_name,Black,5,20,0.25,0.16666666666666666,1.5,1.5,False
2,department_name,Shoe,4,20,0.2,0.2,1.0,1.0,False
2,product_type_name,Top,4,20,0.2,0.25,0.8,0.8,False
2,section_name,Mens,5,20,0.25,0.3333333333333333,0.75,0.75,False
2,graphical_appearance_name,Stripe,5,20,0.25,0.3333333333333333,0.75,0.75,False
2,department_name,Trouser,2,20,0.1,0.2,0.5,0.5,False
2,department_name,Blouse,1,20,0.05,0.2,0.25,0.25,False
2,department_name,Knitwear,1,20,0.05,0.2,0.25,0.25,False
2,product_type_name,Dress,1,20,0.05,0.25,0.2,0.2,False
3,department_name,Jersey,17,20,0.85,0.2,4.25,4.25,True
3,colour_group_name,Beige,13,20,0.65,0.16666666666666666,3.9000000000000004,3.9000000000000004,True
3,section_name,Divided,17,20,0.85,0.3333333333333333,2.5500000000000003,2.5500000000000003,False
3,graphical_appearance_name,All over pattern,17,20,0.85,0.3333333333333333,2.5500000000000003,2.5500000000000003,True
3,product_type_name,Bottom,7,20,0.35,0.25,1.4,1.4,False
3,colour_group_name,Red,4,20,0.2,0.16666666666666666,1.2000000000000002,1.2000000000000002,False
3,product_type_name,Sneaker,6,20,0.3,0.25,1.2,1.2,False
3,product_type_name,Dress,5,20,0.25,0.25,1.0,1.0,False
3,colour_group_name,Green,2,20,0.1,0.16666666666666666,0.6000000000000001,0.6000000000000001,False
3,product_type_name,Top,2,20,0.1,0.25,0.4,0.4,False
3,section_name,Mens,2,20,0.1,0.3333333333333333,0.30000000000000004,0.30000000000000004,False
3,graphical_appearance_name,Stripe,2,20,0.1,0.3333333333333333,0.30000000000000004,0.30000000000000004,False
3,colour_group_name,Black,1,20,0.05,0.16666666666666666,0.30000000000000004,0.30000000000000004,False
3,department_name,Shoe,1,20,0.05,0.2,0.25,0.25,False
3,department_name,Knitwear,1,20,0.05,0.2,0.25,0.25,False
3,department_name,Blouse,1,20,0.05,0.2,0.25,0.25,False
3,section_name,Womens,1,20,0.05,0.3333333333333333,0.15000000000000002,0.15000000000000002,False
3,graphical_appearance_name,Solid,1,20,0.05,0.3333333333333333,0.15000000000000002,0.15000000000000002,False
4,department_name,Blouse,16,20,0.8,0.2,4.0,4.0,True
4,colour_group_name,Red,10,20,0.5,0.16666666666666666,3.0,3.0,True
4,section_name,Divided,14,20,0.7,0.3333333333333333,2.1,2.1,False
4,graphical_appearance_name,All over pattern,14,20,0.7,0.3333333333333333,2.1,2.1,True
4,product_type_name,Top,8,20,0.4,0.25,1.6,1.6,False
4,product_type_name,Dress,7,20,0.35,0.25,1.4,1.4,False
4,colour_group_name,Beige,4,20,0.2,0.16666666666666666,1.2000000000000002,1.2000000000000002,False
4,colour_group_name,Green,4,20,0.2,0.16666666666666666,1.2000000000000002,1.2000000000000002,False
4,department_name,Jersey,4,20,0.2,0.2,1.0,1.0,False
4,section_name,Mens,4,20,0.2,0.3333333333333333,0.6000000000000001,0.6000000000000001,False
4,graphical_appearance_name,Stripe,4,20,0.2,0.3333333333333333,0.6000000000000001,0.6000000000000001,False
4,product_type_name,Bottom,3,20,0.15,0.25,0.6,0.6,False
4,product_type_name,Sneaker,2,20,0.1,0.25,0.4,0.4,False
4,section_name,Womens,2,20,0.1,0.3333333333333333,0.30000000000000004,0.30000000000000004,False
4,graphical_appearance_name,Solid,2,20,0.1,0.3333333333333333,0.30000000000000004,0.30000000000000004,False
4,colour_group_name,Blue,1,20,0.05,0.16666666666666666,0.30000000000000004,0.30000000000000004,False
4,colour_group_name,Black,1,20,0.05,0.16666666666666666,0.30000000000000004,0.30000000000000004,False
5,colour_group_name,Green,11,20,0.55,0.16666666666666666,3.3000000000000003,3.3000000000000003,True
5,section_name,Mens,18,20,0.9,0.3333333333333333,2.7,2.7,True
5,graphical_appearance_name,Stripe,18,20,0.9,0.3333333333333333,2.7,2.7,True
