timestamp,gpu_util_pct,vram_used_mib,vram_total_mib,vram_pct,cpu_pct,ram_used_mib,ram_total_mib,ram_pct,gpu_temp_c
2026-06-08 15:58:23,0.0,4,40960,0.0,0.0,545,257046,0.2,31
2026-06-08 15:58:48,0.0,4,40960,0.0,1525.3,12438,257046,4.8,31
2026-06-08 15:58:58,0.0,4,40960,0.0,97.3,13144,257046,5.1,31
2026-06-08 15:59:08,15.0,3093,40960,7.6,287.1,16780,257046,6.5,32
2026-06-08 15:59:18,20.0,4161,40960,10.2,460.3,18811,257046,7.3,32
2026-06-08 15:59:28,40.0,7144,40960,17.4,248.0,22175,257046,8.6,34
2026-06-08 15:59:38,34.0,7158,40960,17.5,438.1,22604,257046,8.8,35
2026-06-08 15:59:48,59.0,7184,40960,17.5,256.2,23516,257046,9.1,39
2026-06-08 15:59:59,59.0,7184,40960,17.5,661.7,23518,257046,9.1,42
2026-06-08 16:00:09,53.0,7184,40960,17.5,666.0,23519,257046,9.1,44
2026-06-08 16:00:19,53.0,7184,40960,17.5,660.6,23518,257046,9.1,46
2026-06-08 16:00:29,61.0,7184,40960,17.5,660.5,23521,257046,9.2,46
2026-06-08 16:00:39,54.0,7184,40960,17.5,654.9,23522,257046,9.2,48
2026-06-08 16:00:49,47.0,7184,40960,17.5,658.5,23523,257046,9.2,49
2026-06-08 16:00:59,52.0,7184,40960,17.5,661.1,23523,257046,9.2,50
2026-06-08 16:01:09,59.0,7184,40960,17.5,660.7,23526,257046,9.2,51
2026-06-08 16:01:19,54.0,7184,40960,17.5,658.8,23527,257046,9.2,51
2026-06-08 16:01:29,49.0,7184,40960,17.5,-451.0,23661,257046,9.2,52
2026-06-08 16:01:39,51.0,7184,40960,17.5,661.4,23661,257046,9.2,53
2026-06-08 16:01:50,30.0,8236,40960,20.1,-4835.2,24255,257046,9.4,50
2026-06-08 16:02:00,40.0,8236,40960,20.1,649.7,24254,257046,9.4,47
2026-06-08 16:02:10,55.0,8236,40960,20.1,-135.5,24348,257046,9.5,50
2026-06-08 16:02:20,54.0,8236,40960,20.1,661.0,24348,257046,9.5,52
2026-06-08 16:02:30,58.0,8236,40960,20.1,661.1,24347,257046,9.5,52
2026-06-08 16:02:40,56.0,8236,40960,20.1,660.9,24346,257046,9.5,53
2026-06-08 16:02:50,54.0,8236,40960,20.1,658.6,24345,257046,9.5,54
2026-06-08 16:03:00,64.0,8236,40960,20.1,661.1,24345,257046,9.5,54
2026-06-08 16:03:10,53.0,8236,40960,20.1,658.4,24345,257046,9.5,55
2026-06-08 16:03:20,54.0,8236,40960,20.1,659.4,24344,257046,9.5,55
2026-06-08 16:03:31,54.0,8236,40960,20.1,658.1,24344,257046,9.5,56
2026-06-08 16:03:41,45.0,8236,40960,20.1,-451.3,24335,257046,9.5,55
2026-06-08 16:03:51,50.0,8236,40960,20.1,664.2,24335,257046,9.5,55
2026-06-08 16:04:01,53.0,8236,40960,20.1,469.9,24347,257046,9.5,56
2026-06-08 16:04:11,51.0,8236,40960,20.1,-492.5,24337,257046,9.5,57
2026-06-08 16:04:21,38.0,8236,40960,20.1,-2001.6,24316,257046,9.5,53
2026-06-08 16:04:31,37.0,8236,40960,20.1,454.3,24354,257046,9.5,52
2026-06-08 16:04:41,42.0,8236,40960,20.1,-1031.9,24362,257046,9.5,53
2026-06-08 16:04:51,51.0,8236,40960,20.1,451.5,24390,257046,9.5,54
2026-06-08 16:05:01,52.0,8236,40960,20.1,457.1,24402,257046,9.5,55
2026-06-08 16:05:12,59.0,8236,40960,20.1,673.3,24402,257046,9.5,56
2026-06-08 16:05:22,52.0,8236,40960,20.1,665.9,24402,257046,9.5,56
2026-06-08 16:05:32,52.0,8236,40960,20.1,671.4,24402,257046,9.5,56
