timestamp,gpu_util_pct,vram_used_mib,vram_total_mib,vram_pct,cpu_pct,ram_used_mib,ram_total_mib,ram_pct,gpu_temp_c
2026-06-08 15:06:18,0.0,4,24576,0.0,0.0,544,257046,0.2,34
2026-06-08 15:06:43,0.0,4,24576,0.0,1413.9,13754,257046,5.4,34
2026-06-08 15:06:53,0.0,4,24576,0.0,96.6,14295,257046,5.6,34
2026-06-08 15:07:03,0.0,4,24576,0.0,76.3,14435,257046,5.6,34
2026-06-08 15:07:13,0.0,4,24576,0.0,101.1,14999,257046,5.8,34
2026-06-08 15:07:23,0.0,4,24576,0.0,102.5,15564,257046,6.1,34
2026-06-08 15:07:33,0.0,4,24576,0.0,100.6,16126,257046,6.3,34
2026-06-08 15:07:43,0.0,4,24576,0.0,92.9,16586,257046,6.5,34
2026-06-08 15:07:53,0.0,4,24576,0.0,56.2,16648,257046,6.5,33
2026-06-08 15:08:03,0.0,4,24576,0.0,54.2,16650,257046,6.5,33
2026-06-08 15:08:14,0.0,4,24576,0.0,54.7,16652,257046,6.5,33
2026-06-08 15:08:24,0.0,4,24576,0.0,55.3,16651,257046,6.5,33
2026-06-08 15:08:34,0.0,4,24576,0.0,54.2,16651,257046,6.5,33
2026-06-08 15:08:44,0.0,279,24576,1.1,79.4,16856,257046,6.6,34
2026-06-08 15:08:54,5.0,653,24576,2.7,120.9,18985,257046,7.4,34
2026-06-08 15:09:04,2.0,1017,24576,4.1,344.0,20205,257046,7.9,34
2026-06-08 15:09:14,6.0,1432,24576,5.8,67.8,22023,257046,8.6,34
2026-06-08 15:09:24,11.0,1870,24576,7.6,350.9,23664,257046,9.2,34
2026-06-08 15:09:34,18.0,1874,24576,7.6,417.9,23944,257046,9.3,34
2026-06-08 15:09:44,21.0,1946,24576,7.9,420.3,24242,257046,9.4,34
2026-06-08 15:09:55,16.0,1946,24576,7.9,624.5,24243,257046,9.4,34
2026-06-08 15:10:05,20.0,1946,24576,7.9,624.6,24245,257046,9.4,34
2026-06-08 15:10:15,17.0,1946,24576,7.9,616.8,24247,257046,9.4,35
2026-06-08 15:10:25,17.0,1946,24576,7.9,590.2,24248,257046,9.4,35
2026-06-08 15:10:35,18.0,1946,24576,7.9,591.0,24248,257046,9.4,35
2026-06-08 15:10:45,16.0,1946,24576,7.9,590.8,24248,257046,9.4,35
2026-06-08 15:10:55,17.0,1946,24576,7.9,608.3,24248,257046,9.4,35
2026-06-08 15:11:05,19.0,1946,24576,7.9,619.4,24248,257046,9.4,35
2026-06-08 15:11:15,18.0,1946,24576,7.9,616.4,24247,257046,9.4,35
2026-06-08 15:11:25,14.0,1946,24576,7.9,-510.5,24384,257046,9.5,35
2026-06-08 15:11:36,13.0,1948,24576,7.9,-747.5,24511,257046,9.5,35
2026-06-08 15:11:46,5.0,1948,24576,7.9,-3527.0,24932,257046,9.7,35
2026-06-08 15:11:56,6.0,1948,24576,7.9,375.7,24956,257046,9.7,35
2026-06-08 15:12:06,16.0,1948,24576,7.9,6.3,25016,257046,9.7,35
2026-06-08 15:12:16,14.0,1948,24576,7.9,590.9,25016,257046,9.7,35
2026-06-08 15:12:26,15.0,1948,24576,7.9,588.5,25016,257046,9.7,35
2026-06-08 15:12:36,14.0,1948,24576,7.9,587.9,25016,257046,9.7,35
2026-06-08 15:12:46,17.0,1948,24576,7.9,586.5,25016,257046,9.7,35
2026-06-08 15:12:56,20.0,1948,24576,7.9,587.7,25016,257046,9.7,35
2026-06-08 15:13:06,17.0,1948,24576,7.9,589.6,25018,257046,9.7,35
2026-06-08 15:13:16,19.0,1948,24576,7.9,588.8,25018,257046,9.7,35
2026-06-08 15:13:27,13.0,1948,24576,7.9,-468.3,25014,257046,9.7,35
2026-06-08 15:13:37,15.0,1948,24576,7.9,588.1,25014,257046,9.7,35
2026-06-08 15:13:47,15.0,1948,24576,7.9,371.5,25061,257046,9.7,35
2026-06-08 15:13:57,17.0,1948,24576,7.9,582.5,25061,257046,9.7,35
2026-06-08 15:14:07,16.0,1948,24576,7.9,-623.3,25054,257046,9.7,35
2026-06-08 15:14:17,9.0,1948,24576,7.9,-2162.5,25036,257046,9.7,35
2026-06-08 15:14:27,11.0,1948,24576,7.9,393.7,25048,257046,9.7,35
2026-06-08 15:14:37,18.0,1948,24576,7.9,187.6,25072,257046,9.8,35
2026-06-08 15:14:47,11.0,1948,24576,7.9,-958.7,25065,257046,9.8,35
2026-06-08 15:14:57,12.0,1948,24576,7.9,589.3,25065,257046,9.8,35
2026-06-08 15:15:07,17.0,1948,24576,7.9,397.6,25084,257046,9.8,35
2026-06-08 15:15:17,16.0,1948,24576,7.9,591.3,25083,257046,9.8,35
2026-06-08 15:15:28,17.0,1948,24576,7.9,589.8,25083,257046,9.8,35
2026-06-08 15:15:38,18.0,1948,24576,7.9,591.2,25084,257046,9.8,35
2026-06-08 15:15:48,16.0,1948,24576,7.9,-535.9,25071,257046,9.8,35
2026-06-08 15:15:58,15.0,1948,24576,7.9,595.6,25071,257046,9.8,35
2026-06-08 15:16:08,20.0,1948,24576,7.9,393.0,25084,257046,9.8,35
2026-06-08 15:16:18,17.0,1948,24576,7.9,-542.6,25073,257046,9.8,35
2026-06-08 15:16:28,16.0,1948,24576,7.9,596.4,25076,257046,9.8,35
2026-06-08 15:16:38,9.0,1516,24576,6.2,-1284.7,22862,257046,8.9,35
2026-06-08 15:16:48,9.0,1516,24576,6.2,-795.2,23262,257046,9.0,35
2026-06-08 15:16:58,8.0,1221,24576,5.0,-708.1,21188,257046,8.2,35
2026-06-08 15:17:08,8.0,1221,24576,5.0,198.0,21598,257046,8.4,35
2026-06-08 15:17:19,8.0,1221,24576,5.0,358.7,21655,257046,8.4,35
2026-06-08 15:17:29,3.0,1221,24576,5.0,-1053.7,21646,257046,8.4,35
2026-06-08 15:17:39,4.0,1221,24576,5.0,358.0,21645,257046,8.4,35
2026-06-08 15:17:49,1.0,779,24576,3.2,-1562.9,19941,257046,7.8,35
2026-06-08 15:17:59,2.0,779,24576,3.2,259.7,19985,257046,7.8,35
2026-06-08 15:18:09,4.0,779,24576,3.2,71.0,20052,257046,7.8,35
2026-06-08 15:18:19,3.0,779,24576,3.2,264.1,20052,257046,7.8,35
