timestamp,gpu_util_pct,vram_used_mib,vram_total_mib,vram_pct,cpu_pct,ram_used_mib,ram_total_mib,ram_pct,gpu_temp_c
2026-06-06 02:25:46,0.0,4,40960,0.0,0.0,545,257046,0.2,33
2026-06-06 02:26:13,0.0,4,40960,0.0,1511.7,13755,257046,5.4,33
2026-06-06 02:26:23,0.0,4,40960,0.0,92.0,14416,257046,5.6,33
2026-06-06 02:26:34,12.0,1507,40960,3.7,246.4,18522,257046,7.2,34
2026-06-06 02:26:44,27.0,2833,40960,6.9,452.1,21021,257046,8.2,34
2026-06-06 02:26:54,39.0,4290,40960,10.5,601.5,23432,257046,9.1,38
2026-06-06 02:27:04,80.0,6196,40960,15.1,728.6,24877,257046,9.7,44
2026-06-06 02:27:14,73.0,6196,40960,15.1,746.0,24885,257046,9.7,47
2026-06-06 02:27:24,76.0,6196,40960,15.1,741.9,24885,257046,9.7,50
2026-06-06 02:27:34,77.0,6196,40960,15.1,730.4,24884,257046,9.7,52
2026-06-06 02:27:44,76.0,6196,40960,15.1,738.2,24884,257046,9.7,54
2026-06-06 02:27:54,73.0,6196,40960,15.1,732.9,24886,257046,9.7,56
2026-06-06 02:28:04,64.0,6200,40960,15.1,-100.9,23836,257046,9.3,58
2026-06-06 02:28:15,34.0,6202,40960,15.1,-995.3,25313,257046,9.8,58
2026-06-06 02:28:25,81.0,6202,40960,15.1,-412.8,25469,257046,9.9,60
2026-06-06 02:28:35,73.0,6202,40960,15.1,730.1,25470,257046,9.9,62
2026-06-06 02:28:45,76.0,6202,40960,15.1,-390.5,25611,257046,10.0,63
2026-06-06 02:28:55,74.0,6202,40960,15.1,729.0,25612,257046,10.0,64
2026-06-06 02:29:05,80.0,6202,40960,15.1,738.0,25612,257046,10.0,65
2026-06-06 02:29:15,81.0,6202,40960,15.1,742.2,25612,257046,10.0,66
2026-06-06 02:29:25,77.0,6202,40960,15.1,729.6,25612,257046,10.0,67
2026-06-06 02:29:35,65.0,6202,40960,15.1,-904.1,25614,257046,10.0,67
2026-06-06 02:29:46,70.0,6202,40960,15.1,729.0,25600,257046,10.0,68
2026-06-06 02:29:56,71.0,6202,40960,15.1,-258.1,25620,257046,10.0,69
2026-06-06 02:30:06,75.0,6202,40960,15.1,729.2,25620,257046,10.0,69
2026-06-06 02:30:16,63.0,6202,40960,15.1,731.5,25619,257046,10.0,69
2026-06-06 02:30:26,61.0,6202,40960,15.1,-1566.5,25597,257046,10.0,70
2026-06-06 02:30:36,80.0,6202,40960,15.1,720.5,25619,257046,10.0,71
2026-06-06 02:30:46,77.0,6202,40960,15.1,-11.6,25619,257046,10.0,72
2026-06-06 02:30:56,75.0,6202,40960,15.1,741.3,25617,257046,10.0,72
2026-06-06 02:31:06,71.0,6202,40960,15.1,-135.0,25619,257046,10.0,72
2026-06-06 02:31:17,74.0,6202,40960,15.1,738.3,25618,257046,10.0,72
2026-06-06 02:31:27,69.0,5338,40960,13.0,-597.5,23430,257046,9.1,73
2026-06-06 02:31:37,100.0,7382,40960,18.0,726.7,25461,257046,9.9,75
2026-06-06 02:31:47,91.0,7382,40960,18.0,841.1,25461,257046,9.9,76
2026-06-06 02:31:57,96.0,7382,40960,18.0,818.2,25461,257046,9.9,76
2026-06-06 02:32:07,93.0,7382,40960,18.0,834.8,25461,257046,9.9,77
2026-06-06 02:32:17,89.0,7382,40960,18.0,-2285.9,25449,257046,9.9,78
2026-06-06 02:32:27,84.0,6740,40960,16.5,-619.1,23607,257046,9.2,77
2026-06-06 02:32:37,89.0,7464,40960,18.2,-178.9,25334,257046,9.9,77
2026-06-06 02:32:48,95.0,7464,40960,18.2,824.8,25334,257046,9.9,77
2026-06-06 02:32:58,98.0,7464,40960,18.2,840.2,25333,257046,9.9,77
2026-06-06 02:33:08,94.0,7464,40960,18.2,843.6,25334,257046,9.9,77
2026-06-06 02:33:18,94.0,7464,40960,18.2,841.7,25334,257046,9.9,76
2026-06-06 02:33:28,99.0,7464,40960,18.2,-296.7,25484,257046,9.9,75
