timestamp,gpu_util_pct,vram_used_mib,vram_total_mib,vram_pct,cpu_pct,ram_used_mib,ram_total_mib,ram_pct,gpu_temp_c
2026-04-16 17:12:17,0.0,4,40960,0.0,0.0,545,257046,0.2,33
2026-04-16 17:12:50,0.0,4,40960,0.0,1468.0,13793,257046,5.4,33
2026-04-16 17:13:00,0.0,4,40960,0.0,132.3,14442,257046,5.6,33
2026-04-16 17:13:10,0.0,4,40960,0.0,191.1,15246,257046,5.9,33
2026-04-16 17:13:20,0.0,659,40960,1.6,333.2,17381,257046,6.8,34
2026-04-16 17:13:31,2.0,1429,40960,3.5,478.9,19166,257046,7.5,34
2026-04-16 17:13:41,5.0,2869,40960,7.0,510.3,20564,257046,8.0,34
2026-04-16 17:13:51,7.0,3980,40960,9.7,516.2,21603,257046,8.4,34
2026-04-16 17:14:01,6.0,3980,40960,9.7,509.3,21603,257046,8.4,34
2026-04-16 17:14:11,5.0,3980,40960,9.7,506.9,21603,257046,8.4,34
2026-04-16 17:14:21,6.0,3980,40960,9.7,510.6,21603,257046,8.4,34
2026-04-16 17:14:31,8.0,3980,40960,9.7,507.3,21602,257046,8.4,34
2026-04-16 17:14:41,5.0,3980,40960,9.7,506.0,21603,257046,8.4,34
2026-04-16 17:14:51,8.0,3980,40960,9.7,510.6,21604,257046,8.4,35
2026-04-16 17:15:02,7.0,3980,40960,9.7,512.7,21605,257046,8.4,35
2026-04-16 17:15:12,5.0,3980,40960,9.7,506.4,21607,257046,8.4,35
2026-04-16 17:15:22,5.0,3980,40960,9.7,508.0,21609,257046,8.4,35
2026-04-16 17:15:32,8.0,3980,40960,9.7,505.7,21609,257046,8.4,35
2026-04-16 17:15:42,5.0,3980,40960,9.7,509.1,21609,257046,8.4,35
2026-04-16 17:15:52,11.0,3980,40960,9.7,509.3,21611,257046,8.4,35
2026-04-16 17:16:02,10.0,3982,40960,9.7,-1087.9,22027,257046,8.6,35
2026-04-16 17:16:12,10.0,4144,40960,10.1,-1128.0,22452,257046,8.7,35
2026-04-16 17:16:23,11.0,4146,40960,10.1,-2727.0,22055,257046,8.6,35
2026-04-16 17:16:33,15.0,4150,40960,10.1,517.3,23361,257046,9.1,35
2026-04-16 17:16:43,14.0,4150,40960,10.1,500.8,23363,257046,9.1,35
2026-04-16 17:16:53,16.0,4150,40960,10.1,505.8,23364,257046,9.1,35
2026-04-16 17:17:03,21.0,4150,40960,10.1,508.0,23364,257046,9.1,36
2026-04-16 17:17:13,13.0,4150,40960,10.1,509.1,23363,257046,9.1,36
2026-04-16 17:17:23,12.0,4150,40960,10.1,498.0,23363,257046,9.1,36
2026-04-16 17:17:33,15.0,4150,40960,10.1,500.9,23363,257046,9.1,36
2026-04-16 17:17:44,13.0,4150,40960,10.1,501.8,23363,257046,9.1,36
2026-04-16 17:17:54,14.0,4150,40960,10.1,509.4,23366,257046,9.1,36
2026-04-16 17:18:04,17.0,4150,40960,10.1,506.2,23366,257046,9.1,36
2026-04-16 17:18:14,13.0,4150,40960,10.1,502.7,23365,257046,9.1,36
2026-04-16 17:18:24,22.0,4150,40960,10.1,504.1,23365,257046,9.1,36
2026-04-16 17:18:34,20.0,4150,40960,10.1,505.7,23366,257046,9.1,36
2026-04-16 17:18:44,19.0,4150,40960,10.1,505.3,23366,257046,9.1,36
2026-04-16 17:18:54,16.0,4150,40960,10.1,509.8,23365,257046,9.1,36
2026-04-16 17:19:05,19.0,4150,40960,10.1,504.3,23365,257046,9.1,36
2026-04-16 17:19:15,20.0,4150,40960,10.1,506.3,23365,257046,9.1,36
2026-04-16 17:19:25,19.0,4150,40960,10.1,507.3,23366,257046,9.1,36
2026-04-16 17:19:35,20.0,4150,40960,10.1,506.2,23365,257046,9.1,36
2026-04-16 17:19:45,19.0,4150,40960,10.1,505.2,23366,257046,9.1,36
2026-04-16 17:19:55,17.0,4150,40960,10.1,504.6,23365,257046,9.1,36
2026-04-16 17:20:05,17.0,4150,40960,10.1,506.4,23366,257046,9.1,36
2026-04-16 17:20:15,14.0,4150,40960,10.1,506.0,23366,257046,9.1,36
2026-04-16 17:20:26,17.0,4150,40960,10.1,506.0,23368,257046,9.1,36
2026-04-16 17:20:36,21.0,4150,40960,10.1,512.0,23367,257046,9.1,36
2026-04-16 17:20:46,19.0,4150,40960,10.1,507.9,23367,257046,9.1,37
2026-04-16 17:20:56,16.0,4150,40960,10.1,508.2,23367,257046,9.1,36
2026-04-16 17:21:06,18.0,4150,40960,10.1,505.4,23367,257046,9.1,36
2026-04-16 17:21:16,13.0,4150,40960,10.1,507.0,23373,257046,9.1,36
2026-04-16 17:21:26,14.0,4150,40960,10.1,508.8,23374,257046,9.1,36
2026-04-16 17:21:36,17.0,4150,40960,10.1,508.9,23375,257046,9.1,36
2026-04-16 17:21:47,18.0,4150,40960,10.1,503.8,23375,257046,9.1,36
2026-04-16 17:21:57,13.0,4150,40960,10.1,506.4,23374,257046,9.1,36
2026-04-16 17:22:07,16.0,4150,40960,10.1,507.1,23374,257046,9.1,37
2026-04-16 17:22:17,18.0,4150,40960,10.1,507.2,23374,257046,9.1,37
2026-04-16 17:22:27,21.0,4150,40960,10.1,505.6,23377,257046,9.1,36
2026-04-16 17:22:37,12.0,4150,40960,10.1,506.3,23377,257046,9.1,36
2026-04-16 17:22:47,15.0,4150,40960,10.1,507.6,23379,257046,9.1,37
2026-04-16 17:22:57,12.0,4150,40960,10.1,510.3,23380,257046,9.1,36
2026-04-16 17:23:07,17.0,4150,40960,10.1,506.0,23381,257046,9.1,36
